month,state,farmer_name,crop,produce
Feb,Bihar,3,wheat,0.6331742797553276
Feb,Bihar,3,dal,0.5881703845300759
Feb,Maharashtra,3,rice,0.12789031280534288
Feb,Maharashtra,3,wheat,0.6319008459014109
Feb,Maharashtra,3,dal,0.7220574398657492
Feb,Tamil Nadu,3,rice,0.586898479665993
Feb,Tamil Nadu,3,wheat,0.22910911589289107
Feb,Tamil Nadu,3,dal,0.6665697140533817
Feb,Rajasthan,3,rice,0.764236824941242
Feb,Rajasthan,3,wheat,0.5478584187205519
Feb,Rajasthan,3,dal,0.3857144428427119
Feb,Meghalaya,3,rice,0.3101655799451327
Feb,Meghalaya,3,wheat,0.6786264933827197
Feb,Meghalaya,3,dal,0.5372825337694188
Mar,Bihar,3,rice,0.13027101777456943
Mar,Bihar,3,wheat,0.3266065939403783
Mar,Bihar,3,dal,0.3830976278130442
Mar,Maharashtra,3,rice,0.3241847182657123
Mar,Maharashtra,3,wheat,0.39562652406987553
Mar,Maharashtra,3,dal,0.6398246378419995
Mar,Tamil Nadu,3,rice,0.4945336471569647
Mar,Tamil Nadu,3,wheat,0.478697234248641
Mar,Tamil Nadu,3,dal,0.21739812554097934
Mar,Rajasthan,3,rice,0.2204776499538805
Mar,Rajasthan,3,wheat,0.6901393798021613
Mar,Rajasthan,3,dal,0.41275152249800956
Mar,Meghalaya,3,rice,0.24066537805202012
Mar,Meghalaya,3,wheat,0.943088111161822
Mar,Meghalaya,3,dal,0.6306361859390403
Apr,Bihar,3,rice,0.8326895713517546
Apr,Bihar,3,wheat,0.31145342486531463
Apr,Bihar,3,dal,0.36115681067845123
Apr,Maharashtra,3,rice,0.5229226002344745
Apr,Maharashtra,3,wheat,0.44133479203838755
Apr,Maharashtra,3,dal,0.7591076985777725
Apr,Tamil Nadu,3,rice,0.25204819268435075
Apr,Tamil Nadu,3,wheat,0.37885990076122306
Apr,Tamil Nadu,3,dal,0.5688606389078885
Apr,Rajasthan,3,rice,0.33388743052877273
Apr,Rajasthan,3,wheat,0.8228969505140006
Apr,Rajasthan,3,dal,0.19345515649132122
Apr,Meghalaya,3,rice,0.6713979983994359
Apr,Meghalaya,3,wheat,0.3464836849418153
Apr,Meghalaya,3,dal,0.4062996786519174
May,Bihar,3,rice,0.08712828430221464
May,Bihar,3,wheat,0.6495272147348244
May,Bihar,3,dal,0.638450329681838
May,Maharashtra,3,rice,0.5261763701120135
May,Maharashtra,3,wheat,0.6124765992390258
May,Maharashtra,3,dal,0.3256926434851051
May,Tamil Nadu,3,rice,0.8718390936187886
May,Tamil Nadu,3,wheat,0.7261925676564723
May,Tamil Nadu,3,dal,0.2533668674122285
May,Rajasthan,3,rice,0.7092266040312519
May,Rajasthan,3,wheat,0.623934615963697
May,Rajasthan,3,dal,0.720655016758148
May,Meghalaya,3,rice,0.29621722568048386
May,Meghalaya,3,wheat,0.8568823380056868
May,Meghalaya,3,dal,0.6726870948600093
Jun,Bihar,3,rice,0.3775187464783886
Jun,Bihar,3,wheat,0.28354828707799407
Jun,Bihar,3,dal,0.6486454878349253
Jun,Maharashtra,3,rice,0.2835264016598565
Jun,Maharashtra,3,wheat,0.5889791121465464
Jun,Maharashtra,3,dal,0.48360108660730355
Jun,Tamil Nadu,3,rice,0.7869855260880472
Jun,Tamil Nadu,3,wheat,0.41362368830927493
Jun,Tamil Nadu,3,dal,0.4812124176868303
Jun,Rajasthan,3,rice,0.30556860718042583
Jun,Rajasthan,3,wheat,0.6442733635868156
Jun,Rajasthan,3,dal,0.6073361418878859
Jun,Meghalaya,3,rice,0.2372305197115769
Jun,Meghalaya,3,wheat,0.48605101771858084
Jun,Meghalaya,3,dal,0.5776685680149926
Jul,Bihar,3,rice,0.4046757272203905
Jul,Bihar,3,wheat,0.5292919839394955
Jul,Bihar,3,dal,0.4070268842015713
Jul,Maharashtra,3,rice,0.7734159643285329
Jul,Maharashtra,3,wheat,0.6649660077144749
Jul,Maharashtra,3,dal,0.3242947662335721
Jul,Tamil Nadu,3,rice,0.8319959220473481
Jul,Tamil Nadu,3,wheat,0.27509503314756006
Jul,Tamil Nadu,3,dal,0.7952578011345052
Jul,Rajasthan,3,rice,0.5891534195603332
Jul,Rajasthan,3,wheat,0.6235234961245525
Jul,Rajasthan,3,dal,0.6090553501709692
Jul,Meghalaya,3,rice,0.5039324806794648
Jul,Meghalaya,3,wheat,0.2249228726897037
Jul,Meghalaya,3,dal,0.07833474091092868
Aug,Bihar,3,rice,0.3667339833266439
Aug,Bihar,3,wheat,0.3039458106749365
Aug,Bihar,3,dal,0.5661935954801687
Aug,Maharashtra,3,rice,0.6550106775176182
Aug,Maharashtra,3,wheat,0.756151341816058
Aug,Maharashtra,3,dal,0.23404176153536407
Aug,Tamil Nadu,3,rice,0.2519003952616852
Aug,Tamil Nadu,3,wheat,0.2915579202637298
Aug,Tamil Nadu,3,dal,0.30549031962915163
Aug,Rajasthan,3,rice,0.3026109806968442
Aug,Rajasthan,3,wheat,0.4786133079776662
Aug,Rajasthan,3,dal,0.6324541612833532
Aug,Meghalaya,3,rice,0.5981020668654341
Aug,Meghalaya,3,wheat,0.6771926290632787
Aug,Meghalaya,3,dal,0.3884397926180481
Sep,Bihar,3,rice,0.8520532873143036
Sep,Bihar,3,wheat,0.32805858839558594
Sep,Bihar,3,dal,0.21470748819276178
Sep,Maharashtra,3,rice,0.7483982133054363
Sep,Maharashtra,3,wheat,0.675121862020736
Sep,Maharashtra,3,dal,0.589599600179209
Sep,Tamil Nadu,3,rice,0.45741617682614066
Sep,Tamil Nadu,3,wheat,0.7839972385118222
Sep,Tamil Nadu,3,dal,0.3051362781223566
Sep,Rajasthan,3,rice,0.43551773420822354
Sep,Rajasthan,3,wheat,0.6076091508624033
Sep,Rajasthan,3,dal,0.7792540640743437
Sep,Meghalaya,3,rice,0.6368889101232984
Sep,Meghalaya,3,wheat,0.6744175897289538
Sep,Meghalaya,3,dal,0.34706060406740036
Oct,Bihar,3,rice,0.8283667883746664
Oct,Bihar,3,wheat,0.7727660495323154
Oct,Bihar,3,dal,0.23834954435999187
Oct,Maharashtra,3,rice,0.7774770844731865
Oct,Maharashtra,3,wheat,0.7412675007402282
Oct,Maharashtra,3,dal,0.6971233225173648
Oct,Tamil Nadu,3,rice,0.2171560665214665
Oct,Tamil Nadu,3,wheat,0.5774945441595143
Oct,Tamil Nadu,3,dal,0.6268780029787446
Oct,Rajasthan,3,rice,0.6246682866085687
Oct,Rajasthan,3,wheat,0.4246777781513313
Oct,Rajasthan,3,dal,0.5134761574236116
Oct,Meghalaya,3,rice,0.8144180924307085
Oct,Meghalaya,3,wheat,0.7789174053920843
Oct,Meghalaya,3,dal,0.4854881929212343
Nov,Bihar,3,rice,0.16876460793294726
Nov,Bihar,3,wheat,0.5345434537560038
Nov,Bihar,3,dal,0.388903867843461
Nov,Maharashtra,3,rice,0.413342447005825
Nov,Maharashtra,3,wheat,0.7563793935117661
Nov,Maharashtra,3,dal,0.2988969257952672
Nov,Tamil Nadu,3,rice,0.6719070421803613
Nov,Tamil Nadu,3,wheat,0.35125608434188876
Nov,Tamil Nadu,3,dal,0.37784649741033627
Nov,Rajasthan,3,rice,0.28930859935184905
Nov,Rajasthan,3,wheat,0.19306309689083437
Nov,Rajasthan,3,dal,0.4394091064887175
Nov,Meghalaya,3,rice,0.7361753538854091
Nov,Meghalaya,3,wheat,0.518522434845529
Nov,Meghalaya,3,dal,0.47610982850529043
Dec,Bihar,3,rice,0.3699982287806795
Dec,Bihar,3,wheat,0.23862275324535712
Dec,Bihar,3,dal,0.41207573397781994
Dec,Maharashtra,3,rice,0.6085176401397194
Dec,Maharashtra,3,wheat,0.7359087140950678
Dec,Maharashtra,3,dal,0.6968318678526889
Dec,Tamil Nadu,3,rice,0.579506164572225
Dec,Tamil Nadu,3,wheat,0.4712564053002632
Dec,Tamil Nadu,3,dal,0.462286164783402
Dec,Rajasthan,3,rice,0.718547146877978
Dec,Rajasthan,3,wheat,0.36764121707519526
Dec,Rajasthan,3,dal,0.5573238606772446
Dec,Meghalaya,3,rice,0.5426181379786668
Dec,Meghalaya,3,wheat,0.5807670461213058
Dec,Meghalaya,3,dal,0.19968090230164973
Jan,Bihar,4,rice,0.2097869332160556
Jan,Bihar,4,wheat,0.46981734331924996
Jan,Bihar,4,dal,0.5668875302090999
Jan,Maharashtra,4,rice,0.6196936774766126
Jan,Maharashtra,4,wheat,0.7776828722439256
Jan,Maharashtra,4,dal,0.5989203900815129
Jan,Tamil Nadu,4,rice,0.685386757627299
Jan,Tamil Nadu,4,wheat,0.15276037001027507
Jan,Tamil Nadu,4,dal,0.8870849644621278
Jan,Rajasthan,4,rice,0.5147112429965103
Jan,Rajasthan,4,wheat,0.47582639881247557
Jan,Rajasthan,4,dal,0.27471724288578714
Jan,Meghalaya,4,rice,0.6351583773042832
Jan,Meghalaya,4,wheat,0.5654629115433526
Jan,Meghalaya,4,dal,0.09206320388641545
Feb,Bihar,4,rice,0.3710406435266943
Feb,Bihar,4,wheat,0.49157504640991156
Feb,Bihar,4,dal,0.8629704286687807
Feb,Maharashtra,4,rice,0.44600103867510116
Feb,Maharashtra,4,wheat,0.7146009596650358
Feb,Maharashtra,4,dal,0.6593098656985306
Feb,Tamil Nadu,4,rice,0.6637226222331577
Feb,Tamil Nadu,4,wheat,0.6415244843727951
Feb,Tamil Nadu,4,dal,0.386433518340934
Feb,Rajasthan,4,rice,0.8693817007816541
Feb,Rajasthan,4,wheat,0.2553308160546962
Feb,Rajasthan,4,dal,0.5869885445544284
Feb,Meghalaya,4,rice,0.7616989157043027
Feb,Meghalaya,4,wheat,0.24958368224174907
Feb,Meghalaya,4,dal,0.4815583430938116
Mar,Bihar,4,rice,0.7768576459730256
Mar,Bihar,4,wheat,0.5760121502675244
Mar,Bihar,4,dal,0.7030187143225307
Mar,Maharashtra,4,rice,0.8017258188996131
Mar,Maharashtra,4,wheat,0.05847264823694048
Mar,Maharashtra,4,dal,0.8835754781416864
Mar,Tamil Nadu,4,rice,0.45477094833168913
Mar,Tamil Nadu,4,wheat,0.5822492207684706
Mar,Tamil Nadu,4,dal,0.38926418271174756
Mar,Rajasthan,4,rice,0.8132460023897145
Mar,Rajasthan,4,wheat,0.7236520622585626
Mar,Rajasthan,4,dal,0.2935114951973689
Mar,Meghalaya,4,rice,0.21991722357059024
Mar,Meghalaya,4,wheat,0.3951561353184905
Mar,Meghalaya,4,dal,0.3972138690212629
Apr,Bihar,4,rice,0.6082449121018478
Apr,Bihar,4,wheat,0.8991215039278985
Apr,Bihar,4,dal,0.5125117638361208
Apr,Maharashtra,4,rice,0.4003673371736613
Apr,Maharashtra,4,wheat,0.3871969470479971
Apr,Maharashtra,4,dal,0.5141425149988323
Apr,Tamil Nadu,4,rice,0.7903890132806662
Apr,Tamil Nadu,4,wheat,0.7198759734895888
Apr,Tamil Nadu,4,dal,0.6584701301068278
Apr,Rajasthan,4,rice,0.34663868320734353
Apr,Rajasthan,4,wheat,0.32167037013159444
Apr,Rajasthan,4,dal,0.746151388241701
Apr,Meghalaya,4,rice,0.7201791021621539
Apr,Meghalaya,4,wheat,0.7484437792006432
Apr,Meghalaya,4,dal,0.5077207853651351
May,Bihar,4,rice,0.6020025176363217
May,Bihar,4,wheat,0.4916440812824689
May,Bihar,4,dal,0.7254052818365008
May,Maharashtra,4,rice,0.3073295095209641
May,Maharashtra,4,wheat,0.3675507424730986
May,Maharashtra,4,dal,0.44676976765411913
May,Tamil Nadu,4,rice,0.3893792138688973
May,Tamil Nadu,4,wheat,0.21177385889392886
May,Tamil Nadu,4,dal,0.8815494198613171
May,Rajasthan,4,rice,0.36160871118878346
May,Rajasthan,4,wheat,0.4072665880728887
May,Rajasthan,4,dal,0.41227538368085404
May,Meghalaya,4,rice,0.4952799073289974
May,Meghalaya,4,wheat,0.36341994922472326
May,Meghalaya,4,dal,0.4872743465261116
Jun,Bihar,4,rice,0.3964178219153875
Jun,Bihar,4,wheat,0.6637770347000286
Jun,Bihar,4,dal,0.6712625527795832
Jun,Maharashtra,4,rice,0.17935534052241256
Jun,Maharashtra,4,wheat,0.7219706016788384
Jun,Maharashtra,4,dal,0.40573739704294315
Jun,Tamil Nadu,4,rice,0.620960205442807
Jun,Tamil Nadu,4,wheat,0.7429595710525531
Jun,Tamil Nadu,4,dal,0.42798609503193774
Jun,Rajasthan,4,rice,0.82727173739084
Jun,Rajasthan,4,wheat,0.12195461760705943
Jun,Rajasthan,4,dal,0.502396391984398
Jun,Meghalaya,4,rice,0.47994398536563837
Jun,Meghalaya,4,wheat,0.3341019273321198
Jun,Meghalaya,4,dal,0.550856567357086
Jul,Bihar,4,rice,0.4394522482612589
Jul,Bihar,4,wheat,0.5866398081285239
Jul,Bihar,4,dal,0.4342838898603745
Jul,Maharashtra,4,rice,0.6253725837739542
Jul,Maharashtra,4,wheat,0.4204750825794692
Jul,Maharashtra,4,dal,0.23051916223541621
Jul,Tamil Nadu,4,rice,0.3510778287476939
Jul,Tamil Nadu,4,wheat,0.42033530208285447
Jul,Tamil Nadu,4,dal,0.3236902944522523
Jul,Rajasthan,4,rice,0.47683287351069525
Jul,Rajasthan,4,wheat,0.5257312429039258
Jul,Rajasthan,4,dal,0.5857759792671102
Jul,Meghalaya,4,rice,0.5408785860903985
Jul,Meghalaya,4,wheat,0.3340956550629554
Jul,Meghalaya,4,dal,0.6582833407183541
Aug,Bihar,4,rice,0.4957549734909298
Aug,Bihar,4,wheat,0.6043951831765386
Aug,Bihar,4,dal,0.5123218249276935
Aug,Maharashtra,4,rice,0.8069446297228253
Aug,Maharashtra,4,wheat,0.5926187944928946
Aug,Maharashtra,4,dal,0.5100887836411933
Aug,Tamil Nadu,4,rice,0.7562256272207967
Aug,Tamil Nadu,4,wheat,0.8041915342755126
Aug,Tamil Nadu,4,dal,0.13333270150426285
Aug,Rajasthan,4,rice,0.66335336829738
Aug,Rajasthan,4,wheat,0.39174288904791377
Aug,Rajasthan,4,dal,0.4546639089971589
Aug,Meghalaya,4,rice,0.5709988512313985
Aug,Meghalaya,4,wheat,0.2666766532703292
Aug,Meghalaya,4,dal,0.5559088567283171
Sep,Bihar,4,rice,0.2986137042283261
Sep,Bihar,4,wheat,0.4842006101639602
Sep,Bihar,4,dal,0.5472126422206841
Sep,Maharashtra,4,rice,0.14817565138589273
Sep,Maharashtra,4,wheat,0.8691059000987736
Sep,Maharashtra,4,dal,0.5272232762000045
Sep,Tamil Nadu,4,rice,0.5792553805624547
Sep,Tamil Nadu,4,wheat,0.6570246690640149
Sep,Tamil Nadu,4,dal,0.6723914632892712
Sep,Rajasthan,4,rice,0.6076390588602048
Sep,Rajasthan,4,wheat,0.3369508380778063
Sep,Rajasthan,4,dal,0.32528190764198145
Sep,Meghalaya,4,rice,0.1024808733686153
Sep,Meghalaya,4,wheat,0.9033468767069278
Sep,Meghalaya,4,dal,0.7327405831297285
Oct,Bihar,4,rice,0.62882379798874
Oct,Bihar,4,wheat,0.60977850168296
Oct,Bihar,4,dal,0.3056011376376977
Oct,Maharashtra,4,rice,0.7386880505244399
Oct,Maharashtra,4,wheat,0.3983166898632024
Oct,Maharashtra,4,dal,0.5625748412479008
Oct,Tamil Nadu,4,rice,0.33200391520122396
Oct,Tamil Nadu,4,wheat,0.2801383372046942
Oct,Tamil Nadu,4,dal,0.21553979583085184
Oct,Rajasthan,4,rice,0.5792529012184613
Oct,Rajasthan,4,wheat,0.5009900467267909
Oct,Rajasthan,4,dal,0.7670505061170061
Oct,Meghalaya,4,rice,0.0792412631070151
Oct,Meghalaya,4,wheat,0.5839163409687461
Oct,Meghalaya,4,dal,0.40218585201879975
Nov,Bihar,4,rice,0.2112776622446483
Nov,Bihar,4,wheat,0.4763396176783084
Nov,Bihar,4,dal,0.6213733874129153
Nov,Maharashtra,4,rice,0.18697580629834668
Nov,Maharashtra,4,wheat,0.6127039556607096
Nov,Maharashtra,4,dal,0.5601763256892803
Nov,Tamil Nadu,4,rice,0.7945039264360764
Nov,Tamil Nadu,4,wheat,0.7074620934257704
Nov,Tamil Nadu,4,dal,0.7292996383872641
Nov,Rajasthan,4,rice,0.5690979328031456
Nov,Rajasthan,4,wheat,0.4759858771797908
Nov,Rajasthan,4,dal,0.47069685599458333
Nov,Meghalaya,4,rice,0.6284735097050015
Nov,Meghalaya,4,wheat,0.72056044201145
Nov,Meghalaya,4,dal,0.7823693174822374
Dec,Bihar,4,rice,0.6447922915865195
Dec,Bihar,4,wheat,0.7172831978555277
Dec,Bihar,4,dal,0.5208312871807286
Dec,Maharashtra,4,rice,0.3704182449443539
Dec,Maharashtra,4,wheat,0.5827548024357373
Dec,Maharashtra,4,dal,0.653712354589591
Dec,Tamil Nadu,4,rice,0.6964783485226337
Dec,Tamil Nadu,4,wheat,0.4526884160745535
Dec,Tamil Nadu,4,dal,0.883868877372261
Dec,Rajasthan,4,rice,0.20554529343799116
Dec,Rajasthan,4,wheat,0.3163107057701065
Dec,Rajasthan,4,dal,0.562761327313052
Dec,Meghalaya,4,rice,0.12392482069951524
Dec,Meghalaya,4,wheat,0.22874610783838917
Dec,Meghalaya,4,dal,0.6553823568250304
